A0418,FÉLIX,LOPE DE VEGA    ,1,2023-09-10
A0419,FEPADE,.,1,2023-09-10
A0420,FERDINAND,P. BEER- E. RUSSELL JOHNSTON Y ,1,2023-09-10
A0421,FERNANDO,BENÍTEZ      ,1,2023-09-10
A0422,FERNANDO,DEL PASO     ,1,2023-09-10
A0423,FERNANDO,DÍEZ DE URDANIVA    ,1,2023-09-10
A0424,FERNANDO,DIEZ DE URDANIVIA    ,1,2023-09-10
A0425,FERNANDO,MONTESDEOCA      ,1,2023-09-10
A0426,FERNANDO,MUÑOZ CASTILLO     ,1,2023-09-10
A0427,FERNANDO,OCARANZA      ,1,2023-09-10
A0428,FERNANDO,PESSOA      ,1,2023-09-10
A0429,FERNANDO,SAVATER      ,1,2023-09-10
A0430,FERNANDO,VALVERDE      ,1,2023-09-10
A0431,FERNANDO,ZERTUCHE MUÑOZ     ,1,2023-09-10
A0432,FIDENCIO,GONZÁLEZ MONTES     ,1,2023-09-10
A0433,FIDENCIO,BRICEÑO CHEL     ,1,2023-09-10
A0434,FIÓDOR,MIJAÍLOVICH DOSTOYEVSKI     ,1,2023-09-10
A0435,FIONA,DEL MAR Y CLAUDIA DE TERESA ,1,2023-09-10
A0436,FIONA,MACDONALD      ,1,2023-09-10
A0437,FISCALÍA,GENERAL DEL ESTADO DE PUEBLA  ,1,2023-09-10
A0438,FLOR,AGUILERA Y LEONOR PÉREZ   ,1,2023-09-10
A0439,FLORENCE,GILLET-GOINARD Y BEMAR SENO   ,1,2023-09-10
A0440,FLORENCIA,ESSES Y JOSEFINA PREUMAYR   ,1,2023-09-10
A0441,FRACISCO,ÁLVAREZ HEREDIA- ENRIQUETA FAIZAL GEAGEA  ,1,2023-09-10
A0442,FRANCINE,VIDAL Y MARTINE BOURRE   ,1,2023-09-10
A0443,FRANCISCA,APARICIO PRUDENTE (COMPILADORA)    ,1,2023-09-10
A0444,FRANCISCO,CALVO SERRALLER Y LELIA DRIBEN  ,1,2023-09-10
A0445,FRANCISCO,CERVANTES DE SALAZAR    ,1,2023-09-10
A0446,FRANCISCO,CUEVAS CANCINO     ,1,2023-09-10
A0447,FRANCISCO,DE LA MAZA- HERNÁN CORTES  ,1,2023-09-10
A0448,FRANCISCO,GALLARDO SARMIENTO Y MIGUEL GALLARDO  ,1,2023-09-10
A0449,FRANCISCO,HERNÁNDEZ      ,1,2023-09-10
A0450,FRANCISCO,HINOJOSA      ,1,2023-09-10
A0451,FRANCISCO,JAVIER GALVÁN MERAZ    ,1,2023-09-10
A0452,FRANCISCO,L. URQUIZO     ,1,2023-09-10
A0453,FRANCISCO,MARTÍN MORENO     ,1,2023-09-10
A0454,FRANCISCO,MONTELLANO      ,1,2023-09-10
A0455,FRANCISCO,REBOLLEDO      ,1,2023-09-10
A0456,FRANCISCO,ROJAS GONZÁLEZ     ,1,2023-09-10
A0457,FRANCISCO,SERRANO      ,1,2023-09-10
A0458,FRANCISCO,TARIO      ,1,2023-09-10
A0459,FRANCOISE,BARBE-GALL      ,1,2023-09-10
A0460,FRANSCISCO,R.SAGASTI      ,1,2023-09-10
A0461,FRANZ,KAFKA      ,1,2023-09-10
A0462,FRAY,GERÓNIMO DE MENDIETA    ,1,2023-09-10
A0463,FRED,P.ELLISON      ,1,2023-09-10
A0464,FREDERICK,WILLIAM FRANZ     ,1,2023-09-10
A0465,FUNDACIÓN,MARY STREET JENKINS    ,1,2023-09-10
A0466,FUNDACIÓN,SM      ,1,2023-09-10
A0467,GABRIEL,FERRER MENDIOLEA     ,1,2023-09-10
A0468,GABRIEL,FERRY      ,1,2023-09-10
A0469,GABRIEL,GARCÍA MÁRQUEZ     ,1,2023-09-10
A0470,GABRIEL,MEJÍA      ,1,2023-09-10
A0471,GABRIEL,MÉNDEZ PLANCARTE     ,1,2023-09-10
A0472,GABRIEL,PACHECO      ,1,2023-09-10
A0473,GABRIELA,AGUILETA      ,1,2023-09-10
A0474,GABRIELA,BURIN      ,1,2023-09-10
A0475,GABRIELA,MISTRAL      ,1,2023-09-10
A0476,GABRIELA,OLMOS      ,1,2023-09-10
A0477,GABRIELA,QUINTANA AYALA     ,1,2023-09-10
A0478,GABRIELA,SANTANA      ,1,2023-09-10
A0479,GABRIELA,SOLÍS ROBLEDA     ,1,2023-09-10
A0480,GENARO,GARCÍA LUNA     ,1,2023-09-10
A0481,GEORGE,MCKAY      ,1,2023-09-10
A0482,GEORGE,ORWELL      ,1,2023-09-10
A0483,GERALD,DURELL      ,1,2023-09-10
A0484,GERARDO,L. DORANTES     ,1,2023-09-10
A0485,GERARDO,LINO      ,1,2023-09-10
A0486,GERARDO,RAMOS BRITO     ,1,2023-09-10
A0487,GERARDO,RD      ,1,2023-09-10
A0488,GERHART,SCHRÖDER Y HERGA BREUNINGER (COMPILADORES)  ,1,2023-09-10
A0489,GERHILD,ZWIMPFER      ,1,2023-09-10
A0490,GERMÁN,DEHESA Y CARLOS ELIZONDO MAYER-SERRA  ,1,2023-09-10
A0491,GERRY,BAILEY      ,1,2023-09-10
A0492,GIANNI,MINÀ      ,1,2023-09-10
A0493,GIANNI,RODARI      ,1,2023-09-10
A0494,GILBERTO,GUEVARA NIEBLA (COORDINADOR)    ,1,2023-09-10
A0495,GILBERTO,OWEN      ,1,2023-09-10
A0496,GILBERTO,RENDÓN ORTIZ     ,1,2023-09-10
A0497,GILDA,RINCÓN      ,1,2023-09-10
A0498,GINA,CONSTANTINE LLERGO     ,1,2023-09-10
A0499,GIORGIO,PESTELLI      ,1,2023-09-10
A0500,GIOVANNI,PAPINI Y LUIS SAN VICENTE  ,1,2023-09-10
A0501,GIUSEPPE,AMARA      ,1,2023-09-10
A0502,GLAFIRA,ROCHA      ,1,2023-09-10
A0503,GLORIA,& DR. VAM    ,1,2023-09-10
A0504,GLORIA,CALDERAS      ,1,2023-09-10
A0505,GLORIA,DE LA CRUZ    ,1,2023-09-10
A0506,GLORIA,DE LA CRUZ Y VÍCTOR DE ,1,2023-09-10
A0507,GLORIA,FALCÓN      ,1,2023-09-10
A0508,GLORIA,VALEK VALDÉS     ,1,2023-09-10
A0509,GOBIERNO,DE PUEBLA     ,1,2023-09-10
A0510,GOETHE,.,1,2023-09-10
A0511,GÓNZALEZ,BAMBILA      ,1,2023-09-10
A0512,GOYA,.,1,2023-09-10
A0513,GRACIELA,BENSUSÁN      ,1,2023-09-10
A0514,GREGORIO,MARTÍN DE GUIJO Y ANTONIO DE ,1,2023-09-10
A0515,GRUPO,AZABACHE(COORDINACIÓN)      ,1,2023-09-10
A0516,GRUPO,MAJUNGMUL      ,1,2023-09-10
A0517,GUADALUPE,ALEMÁN LASCURAIN     ,1,2023-09-10
A0518,GUADALUPE,OBÓN      ,1,2023-09-10
A0519,GUADALUPE,POSADA      ,1,2023-09-10
A0520,GUADALUPE,PRIETO SÁNCHEZ     ,1,2023-09-10
A0521,GUIAS,FHILIPS      ,1,2023-09-10
A0522,GUILLÉN,DE CASTRO     ,1,2023-09-10
A0523,GUILLERMO,DELOYA COBIÁN     ,1,2023-09-10
A0524,GUILLERMO,FOLADORI- NOELA INVERNIZZI- EDGAR ZÁYAGO LAU(COORNIDADORES) ,1,2023-09-10
A0525,GUILLERMO,M. CEJUDO     ,1,2023-09-10
A0526,GUILLERMO,MURRAY PRISANT Y ROCÍO MIJARES TAMÉS ,1,2023-09-10
A0527,GUILLERMO,PRIETO      ,1,2023-09-10
A0528,GUILLERMO,SAMPERIO      ,1,2023-09-10
A0529,GUILLERMO,SHERIDAN      ,1,2023-09-10
A0530,GUILLIAN,BUTLER/FREDA MCMANUS     ,1,2023-09-10
A0531,GULLERMO,DE LA PEÑA ( COORDINADOR)  ,1,2023-09-10
A0532,GULLERMO,RIVELIS      ,1,2023-09-10
A0533,GUSTAVE,FLAUBERT      ,1,2023-09-10
A0534,GUSTAVE,FRAUBERT      ,1,2023-09-10
A0535,GUSTAVO,DE LA TORRE    ,1,2023-09-10
A0536,GUSTI,.,1,2023-09-10
A0537,GUTIERRE,ACEVES PIÑA- ALFONSO ALFARO   ,1,2023-09-10
A0538,GUUS,KUIJER      ,1,2023-09-10
A0539,GUY,DAVENPORT      ,1,2023-09-10
A0540,GUY,DE MAIPASSANT     ,1,2023-09-10
A0541,H.,G. WELLS     ,1,2023-09-10
A0542,H.P.LOVECRAFT,.,1,2023-09-10
A0543,HANIA,CZAJKOWSKI      ,1,2023-09-10
A0544,HANS,LENZ      ,1,2023-09-10
A0545,HANS-THIES,LEHMANN      ,1,2023-09-10
A0546,HÉCTOR,A. MURENA     ,1,2023-09-10
A0547,HÉCTOR,AGUILAR CAMÍN     ,1,2023-09-10
A0548,HÉCTOR,BARROY SÁNCHEZ     ,1,2023-09-10
A0549,HÉCTOR,BOURGES R.     ,1,2023-09-10
A0550,HÉCTOR,BOURGEST R.     ,1,2023-09-10
A0551,HÉCTOR,FELICIANO      ,1,2023-09-10
A0552,HÉCTOR,FIX - ZAMUDIO    ,1,2023-09-10
A0553,HÉCTOR,FIX-ZAMUDIO Y EDUARDO FERRER M. (COORDINADORES) ,1,2023-09-10
A0554,HÉCTOR,ISLAS AZAÏS     ,1,2023-09-10
A0555,HÉCTOR,VERA      ,1,2023-09-10
A0556,HEIKO,GEBHARDT      ,1,2023-09-10
A0557,HEINZ,DIETERICH      ,1,2023-09-10
A0558,HEINZ,JANISCH Y SILKE LEFFLER   ,1,2023-09-10
A0559,HELGA,BANSCH      ,1,2023-09-10
A0560,HENRÉ,TULLET      ,1,2023-09-10
A0561,HENRY,JAMES      ,1,2023-09-10
A0562,HENRY,RIDER HAGGARD     ,1,2023-09-10
A0563,HERIBERTO,FRÍAS      ,1,2023-09-10
A0564,HERIBERTO,YÉPEZ      ,1,2023-09-10
A0565,HERMANN,HESSE      ,1,2023-09-10
A0566,HERMANOS,GRIMM      ,1,2023-09-10
A0567,HERNÁN,BRAVO VARELA     ,1,2023-09-10
A0568,HERNÁN,CORTÉS      ,1,2023-09-10
A0569,HILDA,ISLAS      ,1,2023-09-10
A0570,HIPÓLITO,VILLAROEL      ,1,2023-09-10
A0571,HONORÉ,DE BALZAC     ,1,2023-09-10
A0572,HORACIO,CLEMENTE      ,1,2023-09-10
A0573,HORACIO,FERREYRA- GRISELDA GALLO Y ARIEL ZECCHINI ,1,2023-09-10
A0574,HORACIO,GARCÍA      ,1,2023-09-10
A0575,HORACIO,QUIROGA      ,1,2023-09-10
A0576,HUGO,SALCEDO      ,1,2023-09-10
A0577,HUGO,VARGAS      ,1,2023-09-10
A0578,HUMBERTO,BATIS      ,1,2023-09-10
A0579,HUMBERTO,BROCCA      ,1,2023-09-10
A0580,HUMBERTO,MUSACCHIO      ,1,2023-09-10
A0581,IAN,CROFTON      ,1,2023-09-10
A0582,IDA,RODRÍGUEZ PRAMPOLINI     ,1,2023-09-10
A0583,IDALIA,SAUTTO      ,1,2023-09-10
A0584,IGNACIO,MANUEL ALTAMIRANO     ,1,2023-09-10
A0585,IGNACIO,PADILLA      ,1,2023-09-10
A0586,IGNACIO,RODRÍGUEZ GALVÁN     ,1,2023-09-10
A0587,IGNACIO,SOLARES      ,1,2023-09-10
A0588,IGNACIO,TREJO FUENTES     ,1,2023-09-10
A0589,IGNACIO,VAN AERSSEN Y BELÉN JARAÍZ  ,1,2023-09-10
A0590,IGNAZ,PFEFFERKORN      ,1,2023-09-10
A0591,ILÁN,RABCHINSKEY- REGINA TATTERSFIELD    ,1,2023-09-10
A0592,IMSS,.,1,2023-09-10
A0593,INÉS,MORENO      ,1,2023-09-10
A0594,INÉS,RECAMIER      ,1,2023-09-10
A0595,INSTITUTO,TLAXCALTECO DE LA CULTURA   ,1,2023-09-10
A0596,IRIS,VAN DER HEIDE Y MARIJE TOLMAN ,1,2023-09-10
A0597,ISIDRO,UBALDO GUTIÉRREZ LÓPEZ    ,1,2023-09-10
A0598,ISRAEL,KATZMAN      ,1,2023-09-10
A0599,ISSAC,ASIMOV      ,1,2023-09-10
A0600,ISSAC,BASHEVIS SINGER     ,1,2023-09-10
A0601,ISSSTEP,.,1,2023-09-10
A0602,ISTVÁN,ÖRKÉNV      ,1,2023-09-10
A0603,IVÁN,JIMÉNEZ CASTILLO     ,1,2023-09-10
A0604,IVAN,S. TURGUENIEV     ,1,2023-09-10
A0605,IVÁN,TURGUENIEV      ,1,2023-09-10
A0606,IVAR,DA COLL     ,1,2023-09-10
A0607,J.,BANK-JENSEN      ,1,2023-09-10
A0608,J.,D. SALINGER     ,1,2023-09-10
A0609,J.,M. JAIME FERNANDEZ MARTÍNEZ   ,1,2023-09-10
A0610,J.,SANTAMARÍA- C.MACÍAS Y Y.FREILE (COORDINADORES)  ,1,2023-09-10
A0611,J.K.ROWLING,.,1,2023-09-10
A0612,J.M.SERVÍN,.,1,2023-09-10
A0613,JACK,CHALLONER      ,1,2023-09-10
A0614,JACK,LONDON      ,1,2023-09-10
A0615,JACKIE,GAFF      ,1,2023-09-10
A0616,JACOB,Y WILHELM GRIMM    ,1,2023-09-10
A0617,JACQUES,COUSTEAU      ,1,2023-09-10
A0618,JACQUES,DERRIDA- ÉLISABETH ROUDINESCO    ,1,2023-09-10
A0619,JAIME,ALFONSO SANDOVAL     ,1,2023-09-10
A0620,JAIME,GARCÍA TERRÉS     ,1,2023-09-10
A0621,JAIME,LABASTIDA      ,1,2023-09-10
A0622,JAIME,MESA      ,1,2023-09-10
A0623,JAIME,SABINES      ,1,2023-09-10
A0624,JALALUDIN,RUMI      ,1,2023-09-10
A0625,JAMES,OLES      ,1,2023-09-10
A0626,JAN,DE KINDER     ,1,2023-09-10
A0627,JANE,AUSTEN      ,1,2023-09-10
A0628,JANO,MENDOZA Y JUAN GEDOVIUS   ,1,2023-09-10
A0629,JAROSLAV,SEIFERT      ,1,2023-09-10
A0630,JAVIER,GARCIA DIEGO     ,1,2023-09-10
A0631,JAVIER,GARCÍA-GALIANO      ,1,2023-09-10
A0632,JAVIER,MALPICA Y GIMENA GARZA   ,1,2023-09-10
A0633,JAVIER,SÁEZ CASTÁN     ,1,2023-09-10
A0634,JAVIER,SIERRA      ,1,2023-09-10
A0635,JEAN,BAUDRILLARD- JEAN NOUVEL    ,1,2023-09-10
A0636,JEAN,PIAGET      ,1,2023-09-10
A0637,JEAN,PIERRE NÉROU     ,1,2023-09-10
A0638,JEAN,ROUAUD      ,1,2023-09-10
A0639,JEAN-JACQUES,ROUSSEAU      ,1,2023-09-10
A0640,JEAN-MARC,JANCOVICI      ,1,2023-09-10
A0641,JEAN-PIERRE,VERNANT      ,1,2023-09-10
A0642,JENNIFER,CLEMENT      ,1,2023-09-10
A0643,JERZY,ANDRZEJEWSKI      ,1,2023-09-10
A0644,JESSICA,KEYES      ,1,2023-09-10
A0645,JESÚS,BALLAZ      ,1,2023-09-10
A0646,JESÚS,CAMACHO MORELOS     ,1,2023-09-10
A0647,JESÚS,CASTAÑÓN Y ALBERTO MORALES JIMÉNEZ  ,1,2023-09-10
A0648,JESUS,DE MARCELO RODAO    ,1,2023-09-10
A0649,JESÚS,GALINDO Y VILLA    ,1,2023-09-10
A0650,JESÚS,LOPEZ      ,1,2023-09-10
A0651,JESUS,PALACIOS (COMPILADOR)     ,1,2023-09-10
A0652,JESÚS,ROJAS MUÑOZ     ,1,2023-09-10
A0653,JESÚS,ROMERO FLORES     ,1,2023-09-10
A0654,JESÚS,SALINAS PEDRAZA     ,1,2023-09-10
A0655,JIHAD,DARWICHE Y CHRISTIAN VOLTZ   ,1,2023-09-10
A0656,JILL,HARTLEY      ,1,2023-09-10
A0657,JIMENA,MARTIGNONI- ROBERTO SEGRE    ,1,2023-09-10
A0658,JIMMY,LIAO      ,1,2023-09-10
A0659,JO,SEUNG HYEON     ,1,2023-09-10
A0660,JOAN,FONTCUBERTA      ,1,2023-09-10
A0661,JOAQUÍN,.,1,2023-09-10
A0662,JOAQUÍN,ORTEGA ARENAS     ,1,2023-09-10
A0663,JOHAN,D. BERLIJN     ,1,2023-09-10
A0664,JOHANNES,NEURATH      ,1,2023-09-10
A0665,JOHN,FARNDON Y ROB BEATTIE   ,1,2023-09-10
A0666,JOHN,GREEN      ,1,2023-09-10
A0667,JOHN,LEVINE- MARGARET LEVIINE YPUNG- CAROL BAROUDI ,1,2023-09-10
A0668,JOHN,STEINBECK      ,1,2023-09-10
A0669,JONATHAN,I. ISABEL     ,1,2023-09-10
A0670,JONATHAN,SWIFT      ,1,2023-09-10
A0671,JORFE,RUÍZ DUEÑAS     ,1,2023-09-10
A0672,JORGE,AYALA BLANCO     ,1,2023-09-10
A0673,JORGE,EDUARDO EIELSON     ,1,2023-09-10
A0674,JORGE,ESQUINCA      ,1,2023-09-10
A0675,JORGE,FERNÁNDEZ GRANADOS     ,1,2023-09-10
A0676,JORGE,FORNET      ,1,2023-09-10
A0677,JORGE,GLUSBERG      ,1,2023-09-10
A0678,JORGE,IBARGÜENGOITIA      ,1,2023-09-10
A0679,JORGE,JAVIER ROMERO     ,1,2023-09-10
A0680,JORGE,JUANES      ,1,2023-09-10
A0681,JORGE,LUIS BORGES     ,1,2023-09-10
A0682,JORGE,LUJÁN Y JAVIER ZABALA   ,1,2023-09-10
A0683,JORGE,LUJÁN Y MANUEL MONROY   ,1,2023-09-10
A0684,JORGE,MÁRQUEZ      ,1,2023-09-10
A0685,JORGE,SÁNCHEZ NAVA     ,1,2023-09-10
A0686,JORGE,SÁNCHEZ NAVA     ,1,2023-09-10
A0687,JORGE,VOLPI      ,1,2023-09-10
A0688,JOSÉ,AGUSTÍN      ,1,2023-09-10
A0689,JOSÉ,ALARCÓN HERNÁNDEZ     ,1,2023-09-10
A0690,JOSÉ,ANTONIO CHAMIZO     ,1,2023-09-10
A0691,JOSÉ,ANTONIO CRESPO     ,1,2023-09-10
A0692,JOSÉ,BERNARDO COUTO,1,2023-09-10
A0693,JOSÉ,BERNARDO CUOTO,1,2023-09-10
A0694,JOSÉ,DE LA HERRÁN    ,1,2023-09-10
A0695,JOSÉ,EMILIO PACHECHO     ,1,2023-09-10
A0696,JOSÉ,ENRIQUE RODÓ     ,1,2023-09-10
A0697,JOSÉ,HERNÁNDEZ      ,1,2023-09-10
A0698,JOSE,JOAQUÍN BLANCO     ,1,2023-09-10
A0699,JOSÉ,JOAQUÍN BLANCO Y JORGE OLVERA RAMOS ,1,2023-09-10
A0700,JOSÉ,JOAQUÍN FERNANDEZ DE LIZARDI   ,1,2023-09-10
A0701,JOSÉ,JUAN TABLADA     ,1,2023-09-10
A0702,JOSÉ,KORDEROJIMÉNEZ      ,1,2023-09-10
A0703,JOSÉ,LUIS DÁVILA     ,1,2023-09-10
A0704,JOSÉ,LUIS MACÍAS VÁZQUEZ- LUCÍA CAPRA PEDOL ,1,2023-09-10
A0705,JOSÉ,LUIS RIVAS     ,1,2023-09-10
A0706,JOSÉ,LUIS ROMERO     ,1,2023-09-10
A0707,JOSÉ,LUIS ZÁRATE     ,1,2023-09-10
A0708,JOSÉ,M. ARICÓ     ,1,2023-09-10
A0709,JOSÉ,MANUEL A. CHÁVEZ GÓMEZ   ,1,2023-09-10
A0710,JOSÉ,MANUEL MATEO     ,1,2023-09-10
A0711,JOSE,MANUEL SOBRINO     ,1,2023-09-10
A0712,JOSÉ,MANUEL VALENZUELA Y VANIA SALLES (COORDINADORES) ,1,2023-09-10
A0713,JOSÉ,MARÍA ADOLFO BARBA CHÁVEZ- JAVIER I- ,1,2023-09-10
A0714,JOSE,MARIA GARCIA ESCUDERO    ,1,2023-09-10
A0715,JOSÉ,MARÍA HEREDIA     ,1,2023-09-10
A0716,JOSÉ,MARÍA LUIS MORA    ,1,2023-09-10
A0717,JOSÉ,MARÍA MORELOS Y PAVÓN   ,1,2023-09-10
A0718,JOSÉ,MARÍA PÉREZ GAY    ,1,2023-09-10
A0719,JOSÉ,MARÍA ROA BÁRCENA    ,1,2023-09-10
A0720,JOSÉ,MARIANO LEYVA     ,1,2023-09-10
A0721,JOSÉ,MARTÍ      ,1,2023-09-10
A0722,JOSÉ,MARTÍNEZ SOTOMAYOR     ,1,2023-09-10
A0723,JOSÉ,MONTELONGO      ,1,2023-09-10
A0724,JOSÉ,N. ITURRIAGA     ,1,2023-09-10
A0725,JOSÉ,RAMÓN ENRÍQUEZ     ,1,2023-09-10
A0726,JOSÉ,RECEK SAADE     ,1,2023-09-10
A0727,JOSÉ,REVUELTAS      ,1,2023-09-10
A0728,JOSÉ,RUBÉN ROMERO     ,1,2023-09-10
A0729,JOSÉ,SÁNCHEZ CARBÓ     ,1,2023-09-10
A0730,JOSÉ,SANCHIS SINISTERRA     ,1,2023-09-10
A0731,JOSÉ,T. DE CUÉLLAR    ,1,2023-09-10
A0732,JOSÉ,TOMÁS DE CUÉLLAR    ,1,2023-09-10
A0733,JOSÉ,VASCONCELOS      ,1,2023-09-10
A0734,JOSÉ,WOLDENBERG      ,1,2023-09-10
A0735,JOSÉ,ZORRILLA      ,1,2023-09-10
A0736,JOSEFINA,ESTRADA      ,1,2023-09-10
A0737,JOSEFINA,ZORAIDA VÁZQUEZ     ,1,2023-09-10
A0738,JOSEP,CAMBRAS      ,1,2023-09-10
A0739,JOSEP,LLUÍS MATALÍ Y JOSÉ ÁNGEL ALDA ,1,2023-09-10
A0740,JOSEPH,BEUYS      ,1,2023-09-10
A0741,JOSEPH,CAMPHELL      ,1,2023-09-10
A0742,JOSEPH,CONRAD      ,1,2023-09-10
A0743,JOSTEIN,GAARDER      ,1,2023-09-10
A0744,JOVENES,CREADORES      ,1,2023-09-10
A0745,JÓVENES,ESCRITORES LATINOAMERICANOS     ,1,2023-09-10
A0746,JUAN,A. DE LA IGLESIA   ,1,2023-09-10
A0747,JUAN,ABAL MEDINA (H.)    ,1,2023-09-10
A0748,JUAN,ANTONIO MATEOS     ,1,2023-09-10
A0749,JUAN,CARLOS ONETTI     ,1,2023-09-10
A0750,JUAN,CARLOS QUEZADAS     ,1,2023-09-10
A0751,JUAN,DE TORQUEMADA     ,1,2023-09-10
A0752,JUAN,DÍAZ COVARRUBIAS     ,1,2023-09-10
A0753,JUAN,DOMINGO ARGUILLES Y LOURDES DOMÍNGUEZ  ,1,2023-09-10
A0754,JUAN,FRANCISCO EALY ORTIZ (DIRECTOR)   ,1,2023-09-10
A0755,JUAN,GARCÍA PONCE     ,1,2023-09-10
A0756,JUAN,GEDOVIUS      ,1,2023-09-10
A0757,JUAN,GEDOVIUS Y ANTONIO GRANADOS   ,1,2023-09-10
A0758,JUAN,GELMAN      ,1,2023-09-10
A0759,JUAN,JOSÉ ARREOLA     ,1,2023-09-10
A0760,JUAN,JOSÉ BARRIENTOS     ,1,2023-09-10
A0761,JUAN,MANUEL CAMPOS BENÍTEZ    ,1,2023-09-10
A0762,JUAN,MANUEL CORRALES CALVO    ,1,2023-09-10
A0763,JUAN,MIGUEL DE MORA    ,1,2023-09-10
A0764,JUAN,MUÑOZ MARTÍN     ,1,2023-09-10
A0765,JUAN,PABLO H. GÁZQUEZ    ,1,2023-09-10
A0766,JUAN,PALOMINO      ,1,2023-09-10
A0767,JUAN,RUIZ DE ALARCÓN    ,1,2023-09-10
A0768,JUAN,RULFO      ,1,2023-09-10
A0769,JUAN,SALVADOR OROZCO     ,1,2023-09-10
A0770,JUAN,TONDA MAZÓN     ,1,2023-09-10
A0771,JUAN,URQUIAGA(COORDINACIÓN)      ,1,2023-09-10
A0772,JUAN,VILLORO      ,1,2023-09-10
A0773,JUDITH,SOLÍS TÉLLEZ     ,1,2023-09-10
A0774,JUL,Y CHÁRLES PÉPIN    ,1,2023-09-10
A0775,JULIA,DEL CARMEN CHÁVEZ Y MARGARITO PADILLA ,1,2023-09-10
A0776,JULIA,TAGÜEÑA Y MANUEL MARTÍNEZ   ,1,2023-09-10
A0777,JULIETA,FIERRO      ,1,2023-09-10
A0778,JULIETA,RAMOS-ELORDUY      ,1,2023-09-10
A0779,JULIO,CÉSAR SCHARA     ,1,2023-09-10
A0780,JULIO,CORTÁZAR      ,1,2023-09-10
A0781,JULIO,ESTRADA      ,1,2023-09-10
A0782,JULIO,FRENK      ,1,2023-09-10
A0783,JULIO,HUBARD      ,1,2023-09-10
A0784,JULIO,TRUJILLO      ,1,2023-09-10
A0785,JULIO,VERDE      ,1,2023-09-10
A0786,JUSTO,SIERRA O'REILLY     ,1,2023-09-10
A0787,JUTTA,BAUER      ,1,2023-09-10
A0788,K.APPENDINI,M. PEPIN-LEHALLEUR- T-RENDÓN- V. SALLES  ,1,2023-09-10
A0789,KABBALAH,.,1,2023-09-10
A0790,KAREN,HESSE      ,1,2023-09-10
A0791,KATHI,APPELT      ,1,2023-09-10
A0792,KATY,COUPRIE      ,1,2023-09-10
A0793,KAZIMIERZ,BRANDYS      ,1,2023-09-10
A0794,KEITH,THOMPSON      ,1,2023-09-10
A0795,KERI,SMITH      ,1,2023-09-10
A0796,KERVIN,BROOKS      ,1,2023-09-10
A0797,KEVIN,HENKES      ,1,2023-09-10
A0798,KIRÉN,MIRET      ,1,2023-09-10
A0799,KIRSTEN,HALL      ,1,2023-09-10
A0800,L.,RONALD HUBBARD     ,1,2023-09-10
A0801,L.,RONALD HUBBARD     ,1,2023-09-10
A0802,LANE,SMITH      ,1,2023-09-10
A0803,LARI,DON      ,1,2023-09-10
A0804,LAROUSSE,.,1,2023-09-10
A0805,LAURA,FISCHER- JORGE ESPEJO    ,1,2023-09-10
A0806,LAURA,O'DOGHERTY MADRAZO     ,1,2023-09-10
A0807,LAURA,VARELA      ,1,2023-09-10
A0808,LAWRENCE,SHIMEL      ,1,2023-09-10
A0809,LEE,SANG-KWEN      ,1,2023-09-10
A0810,LEHMANN,CHARLES H.     ,1,2023-09-10
A0811,LEÓN,MUÑOZ SANTINI     ,1,2023-09-10
A0812,LEÓN,TOLSTOI      ,1,2023-09-10
A0813,LEONARDO,CURZIO      ,1,2023-09-10
A0814,LEONARDO,VARELA      ,1,2023-09-10
A0815,LEONOR,GARCÍA MILLÉ     ,1,2023-09-10
A0816,LES,TRES OURSES     ,1,2023-09-10
A0817,LETICIA,MORALES BOJALIL     ,1,2023-09-10
A0818,LETICIA,REINA AOYAMA     ,1,2023-09-10
A0819,LETRAS,DE MÉXICO     ,1,2023-09-10
A0820,LEV,N. TOLSTÓI     ,1,2023-09-10
A0821,LEV,S. VIGOTSKY     ,1,2023-09-10
A0822,LEV,TOLSTÓI      ,1,2023-09-10
A0823,LEWIS,CARROLL      ,1,2023-09-10
A0824,LICINA,JIMENEZ      ,1,2023-09-10
A0825,LIDIA,E. GÓMEZ GARCÍA    ,1,2023-09-10
A0826,LIESBET,SLEGERS      ,1,2023-09-10
A0827,LILIANA,SANTIRSO Y PATRICIO GÓMEZ   ,1,2023-09-10
A0828,LILY,KASSNER      ,1,2023-09-10
A0829,LIN,DURÁN      ,1,2023-09-10
A0830,LINDA,B. HALL     ,1,2023-09-10
A0831,LISA,OWEN      ,1,2023-09-10
A0832,LIZ,FLANAGAN      ,1,2023-09-10
A0833,LOBSANG,RAMPA      ,1,2023-09-10
A0834,LOIS,LOWRY      ,1,2023-09-10
A0835,LOPE,DE VEGA     ,1,2023-09-10
A0836,LORENA,GUTIÉRREZ SCHOTT     ,1,2023-09-10
A0837,LORENZO,FÉRNANDEZ BUENO Y MARIANO FÉRNANDEZ URRESTI ,1,2023-09-10
A0838,LOUISE,NOELLE      ,1,2023-09-10
A0839,LOURDERS,AGUILAR SALAS     ,1,2023-09-10
A0840,LOURDES,ANDRADE      ,1,2023-09-10
A0841,LOURDES,ARIZPE (COORDINADORA)     ,1,2023-09-10
A0842,LOURDES,FERNÁNDEZ- JOSÉ MANUEL RODRIGUEZ   ,1,2023-09-10
A0843,LOURDES,PÉREZ DE OVANDO    ,1,2023-09-10
A0844,LU,HSUN      ,1,2023-09-10
